row ID,row m/z,row retention time,ConditioningQC_neg_5.mzML Peak height,40TT5_neg_61.mzML Peak height,70TT1_neg_70.mzML Peak height,40TT_10M1_neq_18.mzML Peak height,ConditioningQC_neg_10.mzML Peak height,40TT_10M2_neq_16.mzML Peak height,ConditioningQC_neg_4.mzML Peak height,40TT3_neg_39.mzML Peak height,40TT1_neg_53.mzML Peak height,70TT6_neg_32.mzML Peak height,FreshJuice1_neq_24.mzML Peak height,70TT3_neq_14.mzML Peak height,ConditioningQC_neg_9.mzML Peak height,ConditioningQC_neg_3.mzML Peak height,40TT2_neq_22.mzML Peak height,HPP1_neg_33.mzML Peak height,FreshJuice3_neg_64.mzML Peak height,70TT4_neg_55.mzML Peak height,40TT_10M5_neg_40.mzML Peak height,40TT_10M4_neg_26.mzML Peak height,FreshJuice4_neg_38.mzML Peak height,FreshJuice6_neg_45.mzML Peak height,FreshJuice5_neg_73.mzML Peak height,40TT_10M6_neg_72.mzML Peak height,40TT4_neg_49.mzML Peak height,70TT7_neg_76.mzML Peak height,70TT5_neg_30.mzML Peak height,70TT2_neq_25.mzML Peak height,40TT6_neg_69.mzML Peak height,40TT_10M3_neg_46.mzML Peak height,FreshJuice_neq_17.mzML Peak height,SolventBlank4_neg_83.mzML Peak height,SolventBlank2_neg_2.mzML Peak height,FreshJuice2_neg_54.mzML Peak height,ProcessBlank2_neg_77.mzML Peak height,ProcessBlank1_neg_8.mzML Peak height,MEF_SS6_neg_75.mzML Peak height,SolventBlank1_neg_1.mzML Peak height,MEF_SS4_neg_68.mzML Peak height,MEF_SS5_neg_36.mzML Peak height,MEF_SS1_neg_56.mzML Peak height,MEF_SS2_neg_34.mzML Peak height,MEF_SS3_neg_52.mzML Peak height,MEF1_neg_41.mzML Peak height,MEF2_neg_60.mzML Peak height,QC11_neg_78.mzML Peak height,QC4_neg_28.mzML Peak height,QC10_neg_74.mzML Peak height,QC2_neg_13.mzML Peak height,MEF4_neg_29.mzML Peak height,MEF5_neg_50.mzML Peak height,MEF3_neg_44.mzML Peak height,QC9_neg_67.mzML Peak height,QC5_neg_35.mzML Peak height,QC6_neg_43.mzML Peak height,QC3_neq_20.mzML Peak height,QC7_neg_51.mzML Peak height,QC8_neg_59.mzML Peak height,HPP4_neq_21.mzML Peak height,US1_neq_23.mzML Peak height,QC12_neg_79.mzML Peak height,HPP6_neg_31.mzML Peak height,HPP5_neg_71.mzML Peak height,HPP2_neq_15.mzML Peak height,HPP3_neg_27.mzML Peak height,US2_neg_48.mzML Peak height,QC1_neg_12.mzML Peak height,US4_neg_65.mzML Peak height,US3_neg_47.mzML Peak height,UST6_neg_62.mzML Peak height,UST1_neg_37.mzML Peak height,UST2_neq_19.mzML Peak height,UST3_neg_57.mzML Peak height,US6_neg_66.mzML Peak height,US5_neg_42.mzML Peak height,UST5_neg_63.mzML Peak height,UST4_neg_58.mzML Peak height
3681,563.2130594,2.975074,10743.303,2051.4084,1854.13,3469.4849,8357.308,2898.6853,8434.654,2880.7212,2202.5393,3616.1016,2449.5881,2241.9812,8129.943,8405.63,2467.2717,2352,4090.7188,2646.0066,1644.9589,1837.5974,2453.351,2053.3223,2461.7932,2880.0906,2225.1287,2843.8118,2830.6194,2709.2969,2048.0002,2065.0066,2130.2856,0,0,2000.7231,0,0,32595.027,0,36545.43,32017.97,38228.387,32056.55,31738.057,46299.504,38384.13,8200.393,7863.691,7205.5044,9217.299,27575.613,22632.7,29229.1,9993.078,8418.403,9085.674,9082.034,7852.579,8225.418,3172.9414,1498.8976,8501.185,2037.2119,2045.2573,1933.5537,1842.2462,1527.3159,7806.3794,2118.076,2729.314,2576.5369,2219.5066,1649.9424,2570.4468,2434.1843,2581.0696,2111.5842,2263.143
3019,563.2345181,2.435323,340687.56,343184.94,388157.53,372083.78,369995.88,387130.62,331497.16,341045.56,349366.47,345272.22,357438.56,376416.88,350870.12,358087.34,332884.06,361410.28,354824.66,359729.16,379254.03,363593.7,371048.75,372426.78,340163.84,401709.75,364726.03,355669.72,371435.06,370766.25,346586.38,379284.62,368253.16,0,0,347984.2,0,0,315491.97,0,367804.78,317328.6,319587.56,328275.6,347307.4,334692.4,358526.03,361512.22,350447.25,364683.78,346669.12,393294.06,354872.56,375482.84,355061.84,352859.75,349319.88,380533.22,360998.66,369251.6,388190.53,242858.92,359157.66,372570.84,385440.34,383140.2,383085.1,322881.06,338844.06,351374.1,327188.2,385899.62,327078.6,337457.06,361734.28,362015.9,364432.1,354258.03,383309.03
3027,563.2826631,2.4352071,14150.175,11938.003,14652.53,15029.839,15773.199,17910.53,14379.425,12890.609,13564.911,13722.016,14558.687,15576.681,14554.249,15933.629,13309.792,14518.592,14231.642,13632.268,14388.245,14145.901,15017.716,15416.224,14334.726,16326.283,14896.41,12920.816,14941.829,16829.674,13259.575,14913.391,14771.802,0,0,13882.263,0,0,11815.105,0,13911.479,12149.235,12532.126,12503.531,12941.969,13179.302,13982.963,13707.531,14583.895,13428.414,14388.801,17616.24,15296.312,16785.639,14445.872,14326.88,14302.149,15196.735,14819.434,15059.756,15821.34,7731.637,14573.233,14288.072,17499.523,17796.322,16171.976,13011.701,14811.864,13416.602,12061.263,14392.143,12591.218,13474.347,13614.159,14738.378,14855.238,13296.733,14667.103
5089,563.3179554,5.3126445,6761.003,8396.788,13428.622,8760.31,8779.65,10885.386,7479.3076,8136.5234,7621.0005,11798.147,4343.265,15008.415,9279.41,7812.649,8890.748,5604.84,4579.71,13707.384,20421.318,10814.485,5145.7456,4328.744,5287.485,9422.912,10150.868,11397.025,16671.975,14706.337,9392.303,18989.262,4488.233,0,0,4398.7114,0,0,7979.213,0,8591.927,5541.119,8387.147,7320.2573,8076.092,9656.018,7038.0737,7522.8843,8654.986,9317.051,11633.429,7504.2466,8360.55,6421.8716,9240.586,7110.2573,9481.087,8656.288,8510.286,10486.238,6117.398,5758.26,12004.407,5449.606,9879.852,4857.597,12587.787,5878.9395,8428.329,8622.061,6922.2036,8418.967,8206.223,13032.803,6255.5312,17859.54,13424.843,10339.48,8154.562
5119,563.3179792,5.402447,16654.518,17288.31,18703.344,21221.662,18065.344,20883.043,14839.601,18365.98,18541.553,14779.294,13553.848,18671.236,12326.852,13718.237,16420.828,10547.054,9843.918,17939.682,20421.318,21492.365,12137.773,12101.424,10187.487,19666.656,20062.236,15816.448,14142.594,19338.658,19700.88,18989.262,14228.801,0,0,8657.616,0,0,16201.442,0,17385.143,11375.57,12004.578,17466.95,12147.846,9656.018,13111.063,14912.803,13744.728,13468.006,14827.245,11011.772,15426.033,11027.301,12174.253,13427.959,19306.17,13343.556,15720.222,17675.8,15374.794,8358.127,12004.407,10866.511,13796.773,10698.501,12587.787,9522.514,14661.076,13683.61,13649.706,17847.705,11449.472,13032.803,13945.182,17859.54,11600.501,17304.96,17396.082
3409,564.1436477,2.692106,8076.974,10798.626,10105.999,8374.739,10305.501,10336.016,9349.527,10032.563,9027.012,9335.461,11546.949,11235.95,10504.693,8072.5215,13336.83,12402.296,11474.093,10357.177,10975.764,9431.957,9212.326,9995.4,9782.598,9241.806,9755.472,9292.842,10352.827,11807.884,11083.877,10583.283,8885.925,0,0,10158.737,0,0,5733.6357,0,6048.4453,6993.92,5262.423,6594.3936,5063.7397,5506.347,7255.756,10129.915,10620.927,10641.033,8820.778,7776.766,8815.552,8255.825,11251.048,7845.8677,10102.075,9114.994,9186.964,9544.319,10491.14,5863.064,7793.2886,9939.773,10372.332,9232.026,9210.282,8144.442,10522.529,10214.232,6894.3906,8817.5625,8034.541,8745.126,9735.942,9904.359,9192.042,10874.421,9279.72
4202,564.2164245,3.6243553,11529.8,14971.519,15183.033,8424.315,10311.717,11109.042,10378.658,12955.416,11446.326,14927.5,1325.0028,15075.966,9104.52,11204.267,11762.724,7715.8765,0,13359.934,14011.388,15741.271,1270.8912,0,0,14073.288,11685.849,19623.332,17160.562,12791.378,13418.817,17497.018,5101.785,0,0,0,0,0,9271.581,0,9785.329,11968.311,12158.426,12928.765,11294.872,9682.8955,9941.722,10840.221,13551.347,11242.764,11120.497,11194.384,10386.862,11966.111,12280.667,11254.098,11134.355,11170.1045,10170.423,11020.427,15044.107,5257.8823,11812.075,10286.387,13392.474,11516.076,10512.005,9840.782,13047.962,12803.737,10168.793,14053.595,9319.345,8067.9614,14144.899,5030.605,12639.258,13233.909,11010.336
5253,564.330374,5.6195984,117448.3,107915.93,280239.44,124995.98,123072.805,116377.51,116191.164,97820.2,87115.41,286110.62,52690.574,293563.03,125737.32,122757,101510.12,63976.66,49505.832,288531.1,128288.83,153094.28,47830.14,53121.637,56174.38,125787.26,103550.37,236020.16,288080.47,298126.6,124297.445,126036.8,58549.13,0,0,55555.473,0,0,106286.305,0,91861.98,84217.09,91606.09,93349,90220.016,73322.71,89932.52,125238.82,137395.78,125093.96,121798.42,94601.73,95326.53,83652.86,124251.555,128579.22,124482.195,122702.82,132545.25,134407.38,94537.62,70466.46,125937.15,78049.26,102407.92,70266.85,77555.875,77384.97,125575.71,137141.89,102410.555,111779.484,101047.37,98724.3,102072.18,91321.02,124972.43,136375.55,136197.69
5291,564.3304203,5.7252784,147466.88,187451.62,198519.11,199236.52,161508.14,214115.67,154344.4,184242.34,179551.34,202956.05,130428.086,210090.7,156654.45,150150.4,195537.34,133146.19,105531.24,206700.53,209499.1,215238.98,118464.47,111887.59,120377.11,203837.84,189801.44,199530.88,185397.89,211648.08,204914.84,200272.03,139045.2,0,0,107835.65,0,0,165095.62,0,180571.02,155499,166382.66,172072.75,174942.86,121622.47,164114.31,161189.56,177109.23,153996.81,161521,168019.3,163575.28,138542.83,152046.36,164859.19,170875,155132,176507.39,181143.25,175673.02,88880.79,155812.86,160466.36,209438,137955.97,160933.16,123867.75,159543.14,167520.69,152788.08,175528.55,161808.88,158346.61,163387.45,150701.12,167943.78,188018.72,196774.83
71,564.8293729,0.23912655,64957.332,59727.105,58127.39,66525.93,57443.297,64454.703,57897.273,57174.16,55533.47,59894.535,62065.945,55432.855,55727.27,56029.023,55759.11,61957.484,64447.152,57154.258,60362.086,61639.914,58855.47,60134.574,62000.047,56796.26,57718.64,61810.742,59462.934,59692.24,56258.586,61027.12,61926.68,0,0,60057.617,0,0,53798.465,0,60091.04,63406.32,55097.59,61807.47,55014.207,64620.484,60553.527,59823.758,62751.38,60679.383,57069.027,64373.3,58435.664,60463.97,57672.95,62482.258,63443.39,60808.277,61869.746,59703.84,60154.195,66651.24,62932.676,64695.16,61473.523,61365.38,67910.64,57985.793,56262,60753.9,67138.945,58981.453,57627.023,66437.47,62139.69,56198.61,63371.414,62779.41,58501.39
1034,565.042614,0.46520084,8802.257,8748.81,10648.373,8403.101,9183.589,10832.38,9475.15,9752.184,9630.92,9508.259,10866.831,10711.641,8534.087,9805.187,7671.9297,12132.947,12487.455,8098.501,9380.049,7831.777,11844.502,12497.305,9911.431,9822.503,8357.199,8708.143,8303.431,9531.078,8626.4,10235.146,13798.17,0,0,12401.678,0,0,8567.773,0,11786.681,8525.269,8559.919,9899.213,11623.859,8267.971,8188.339,9171.27,9619.562,10787.509,9518.113,8526.423,9460.861,9275.59,9876.746,8562.849,9379.013,10042.368,8311.456,8846.29,9614.851,7809.577,9544.005,10053.579,11958.837,11487.797,12072.014,7580.4355,9420.314,9485.821,10672.504,10069.344,8025.6587,7227.6514,8246.984,8587.37,8223.0205,10375.523,11913.732
691,565.0463984,0.33484146,21250.889,13029.204,15059.215,14890.65,15827.228,13118.75,21829.318,14895.74,13074.261,14805.596,27040.7,17618.348,21269.695,20409.898,12141.112,26826.406,24504.734,14741.072,12879.784,9942.063,26244.082,23613.969,24979.8,11911.77,14205.098,13398.047,15083.837,14868.053,14725.719,12109.825,25135.232,0,0,29773.785,0,0,14347.06,0,16746.857,17895.86,20179.844,18709.695,20639.201,18812.463,20941.38,19409.037,16135.147,14088.89,17570.182,20279.06,24436.508,24624.988,14964.768,16567.766,19489.322,18859.777,17378.805,19425.268,25416.28,24464.004,19186.623,25800.559,19915.262,30394.244,25938.57,24006.377,19674.307,18033,20622.7,16377.835,14854.343,18220.312,14481.043,17611.771,19043.055,14764.366,13513.453
3963,565.0872634,3.1768143,26154.402,31432.055,32013.365,28382.502,27194.9,30094.027,29388.363,33003.39,30020.256,29852.531,31883.049,31634.297,29701.7,28882.389,29233.928,29763.594,32828.543,34187.035,28477.95,28161.125,33736.79,32350.734,35993.484,30728.629,33113.836,34213.703,30422.19,33494.816,30647.71,30231.102,35001.95,0,0,35367.164,0,0,10973.887,0,14204.116,10102.93,13847.168,13563.239,11723.978,8820.765,17741.912,28945.586,26646.598,24261.428,30308.736,19595.898,18222.941,18450.664,25276.354,24029.531,25590.584,27338.072,25338.744,27746.361,36502.695,23139.27,27352.457,29371.785,31599.59,29537.547,31870.412,28168.504,24455.828,31862.209,25618.791,32656.328,27339.918,26660.926,33276.332,29758.266,30888.705,31061.889,29102.865
3490,565.1923943,2.7741446,37645.5,39328.91,40980.02,45342.42,37529.246,38427.082,37909.414,42318.746,38703.94,40417.797,43423.33,48058.457,37081.56,32234.863,41314.887,45354.074,47764.387,40884.168,36465.6,45490.78,46345.31,49614.242,44975.566,44330.89,40114.03,47789.336,40744.38,42395.254,42522.1,45508.582,41849.594,0,0,43795.66,0,0,17575.674,0,15732.1045,17522.914,18040.559,18206.135,17655.209,14960.176,24304.723,35313.973,37387.047,45126.09,34869.82,31395.672,30602.03,28195.838,36720.824,37451.234,37886.82,35993.56,34879.793,37052.87,45797.082,28220.248,41787.875,43218.4,39397.844,45239.746,44465.266,35642.473,37058.64,37355.79,37920.305,40876.453,35809.79,39745.76,36812.05,44457.562,41968.56,43251.227,45099.1
2951,565.2134822,2.4099479,35010.53,32233.246,39135.5,35628.547,37509.438,38785.26,33789.016,33476.33,32588.62,38830.707,42257.508,38770.668,35021.03,34921.367,33563.895,35904.66,40352.67,35012.992,41683.566,34339.895,40113.855,40396.023,40469.28,42089.53,33758.254,39219.332,40510.62,39515.613,34219.527,36803.965,41268.28,0,0,39299.67,0,0,24163.916,0,26362.418,21539.078,23752.44,25280.912,26699.54,27285.879,31982.469,39089.2,34867.188,37471.785,37144.836,34514.86,31809.523,33237.492,32847.22,32801.35,37928.32,38269.555,36956.656,32340.293,38759.703,25936.828,37657.246,39270.38,45550.508,39752.234,42209,32670.742,34431.664,31992.318,33018.17,40572.69,31530.07,31547.205,38608.105,41107.254,37852.293,40399.74,39738.734
4060,565.2286748,3.3452978,6528.8965,6331.0654,6249.5806,3641.8208,5962.7036,5026.9326,4992.4272,4682.115,5008.3906,7865.0283,2836.04,5955.8486,6026.399,5195.4204,5833.1655,5921.704,3239.5227,4770.043,5980.7285,5263.1304,2907.8396,3384.4744,3098.4766,6033.579,5765.373,7235.455,6409.7354,5524.9814,4135.0557,5069.8184,3065.1753,0,0,3119.483,0,0,6444.8174,0,5915.912,4719.0815,5643.4546,5931.7363,5472.68,4467.571,4035.3298,4656.201,5796.141,6855.9526,5643.502,5388.5435,7392.3784,4988.6724,7244.1587,5261.535,6602.1733,5061.3115,6407.12,5368.9336,8633.739,2925.7554,6033.0327,6145.1846,6208.955,7263.508,5717.384,4762.273,5988.415,8878.838,6683.725,7902.365,5077.2744,4617.5923,5996.827,4732.7114,6258.689,9084.974,6299.175
3683,565.2289433,2.9194183,3150.5354,1351.658,1533.0238,1685.5217,4947.1157,1535.8245,3795.0781,1233.1147,1221.394,1407.8801,1247.1458,1550.1265,4336.331,3717.9255,1215.7668,1537.7089,1486.0474,1450.5317,1497.6982,1521.0714,1378.9175,1361.0424,1324.5541,1891.2864,1620.0469,1145.9282,1179.0363,1726.5442,1172.4742,1570.3351,1454.6654,0,0,1748.4448,0,0,12938.014,0,13481.344,12369.081,14265.828,11281.322,11593.003,17267.008,18849.742,3434.4766,3477.375,4152.0044,5728.017,20479.506,17485.781,17895.986,4018.727,4136.021,3172.5327,4362.9067,4585.713,4050.5347,1622.1351,1117.3425,5636.3022,1153.5682,1466.245,1306.8848,1306.6517,1424.075,3828.028,1183.9792,1472.7021,1295.0367,0,1164.5034,1843.5109,0,1654.8318,1389.0808,2358.554
3026,565.2445447,2.4355555,26245.324,29440.47,29307.957,29884.268,27838.729,31819.465,27782.84,26953.672,27810.305,25251.17,27192.816,30704.066,30590.191,30893.586,27437.297,29642.322,30705.613,27561.523,27193.166,28222.17,24579.42,28540.072,26277.365,29371.633,27977.256,28784.836,27961.686,28074.357,25488.547,26317.615,26496.184,0,0,27270.736,0,0,26841.072,0,29943.824,24405.031,29752.838,27801.979,28414.172,26926.07,27852.398,26960.035,29908.293,30048.102,28955.012,26284.002,28871.238,28264.328,31100.66,26917.826,29253.34,29926.309,28567.248,30452.582,33685.117,19791.64,28526.043,29886.709,31690.201,33327.91,33049.188,22196.646,27990.598,31542.658,24764.305,28351.387,26191.418,25627.951,30347.805,30894.65,28902.605,29233.668,29994.322
2710,565.2497557,2.2644079,25240.346,22293.312,20245.467,25633.754,21585.143,24893.986,22319.395,25292.648,27780.455,25004.906,25957.834,25069.436,20234.512,23426.18,22247.715,25871.209,25895.246,17874.047,23276.594,27707.373,25989.922,26857.268,30481.615,24949.074,20088.805,25622.84,22960.986,23281.55,20493.992,23906.533,26771.1,0,0,24898.621,0,0,22921.404,0,20007.5,21875.01,17436.05,16619.24,22067.691,15639.422,20109.633,20392.102,20862.74,28177.959,22026.82,26241.357,19712.994,22970.355,24292.133,24138.623,23368.432,25138.875,21195.625,24450.598,27762.812,18132.354,21985.44,25615.592,22663.28,25178.56,26245.062,18806.654,22712.168,25816.227,23249.562,22821.803,22423.271,19745.736,22354.523,24925.799,23262.45,22058.156,23025.98
5474,566.3459446,6.1257453,65033.07,86982.625,69352.836,88690.22,60406.04,104423.36,66271.805,81517.86,76156.21,74784.68,38439.71,85285.28,60198.074,60223.746,76986.12,47131.44,37791.574,76499.47,103445.01,100603.03,39463.934,37872.164,33108.6,100813.71,88878.53,78247.81,79281.27,85657.625,86884.86,96846.3,49282.84,0,0,32961.043,0,0,64312.37,0,70475.91,57952.688,75917.13,68079.734,75571.69,44825.51,64847.88,52489.53,67740.125,47602.86,67122.95,88495.7,69202.336,55998.207,50924.5,68514.22,65592.37,58051.074,68982.85,73794.38,71601.95,41063.934,52726.87,60680.656,86392.8,58885.707,66568.94,44129.492,65416.566,57749.668,49722.176,77834.18,63378.203,65154.844,65720.52,54437.867,61994.312,72012.15,81146.555
5472,566.3625533,6.1186094,11322.5,2596.0073,6420.211,2055.7988,1503.2651,5516.472,1618.458,10521.468,7834.702,6682.278,5425.0605,12368.764,4260.2793,6481.445,7548.729,2971.164,3350.3079,8317.894,14563.825,6672.474,2567,2277.7012,3029.5215,2657.5032,12347.192,1898.0823,11569.938,13755.936,7246.531,8695.058,4274.53,0,0,4024.6023,0,0,4632.6504,0,11714.491,5391.1426,7565.361,9902.575,10869.031,6627.239,5275.323,3063.8374,5278.5347,4988.83,2406.2195,13853.508,6748.7656,7279.045,6779.432,11796.479,9277.646,7671.046,10802.101,0,9426.13,5585.3438,8093.263,4592.224,6177.1606,8593.366,6414.9604,4019.7148,4556.71,7504.1226,5596.3896,10157.201,8276.779,3319.8394,9072.13,9046.938,8774.498,9620.55,3538.672
5907,567.0035613,7.529071,7816.653,6838.4077,7051.7607,7032.9814,6947.7153,7053.176,7603.023,6989.879,7076.0938,7549.084,7567.1035,7512.922,7759.8135,7827.492,7013.0947,6852.8086,6558.5312,7081.006,7567.75,7472.0425,7738.7847,6946.999,7064.5864,6914.071,7373.307,9321.854,7356.9277,7603.868,7293.76,6767.976,6700.093,6853.9775,6931.759,7210.2817,6406.447,6250.076,7242.388,7664.3535,6714.871,7249.1143,7184.363,8222.217,7104.208,7409.1626,6596.9214,7488.9336,6943.2275,7599.8003,7527.7593,6966.126,6663.869,7833.683,6718.0054,7942.413,7290.1895,6254.4785,8171.224,6158.8384,6842.3003,7740.502,7808.377,6921.3276,6820.9995,7197.6035,7131.0273,6972.7246,6849.535,7165.905,7509.952,6827.045,7644.852,7012.5327,6848.3687,6572.218,7581.77,6971.275,7690.3145
5363,567.0079657,5.8871064,8680.956,10222.32,10182.191,9913.485,8762.893,9477.974,8639.987,11300.837,10209.968,9544.721,9109.232,10376.469,8354.63,9163.09,10290.127,10396.553,12329.652,10028.687,10592.43,9619.245,11965.613,10503.334,10294.142,10295.86,11412.946,10267.497,10592.628,10563.578,10443.741,9599.399,9075.798,10111.223,7926.684,10003.571,9959.719,8158.3423,10658.403,14267.459,9783.738,9538.266,10393.964,9996.231,10596.555,11174.783,11281.976,11568.35,9535.1,11331.04,10293.747,10303.344,11495.568,12512.519,12021.829,8184.569,12319.273,9805.516,10634.8,11424.906,10741.465,8819.89,10194.654,10013.133,10447.381,8831.381,10373.333,11214.076,10883.07,10565.306,11464.287,10227.115,9697.62,9854.134,10687.005,10198.096,11820.171,12116.645,10636.537
3728,567.1723258,2.974495,902164.5,1002801.06,1039985.25,940891.3,911160.3,979637.9,889092.8,985035.4,953454.6,1023758.2,1119779.6,1104039,908408.5,881149.8,973639.06,1013311.3,1233190.9,1048826.4,965240.3,1028288.5,1163925.9,1183277.8,1178524.6,1023048.7,1017461.6,1063699.5,1017692.94,1099147.2,994600.56,1006920.4,1078544.4,0,0,1159084.9,0,0,360396.25,0,443475.47,397942.06,421715.56,449118.12,457812.94,391585.06,588014.9,905989.1,939985.25,932354.2,926547.2,688593.75,739178.3,722112.3,891039.6,912611.4,908520.5,908322.8,915674.5,897490.25,1045229.94,617485.75,912470.6,1045593.7,1020779.6,1014612.4,1048799.6,850528.2,920573.75,973181.8,926884.8,1018406.56,850953.56,876422.4,962970,994709.1,1023019.4,1033161.7,1008713.4
3730,567.2203831,2.974495,44274.785,48436.824,51858.406,44088.02,42801.758,49031.125,43992.48,46894.586,44380.92,48908.008,56666.965,54767.37,43369.832,41855.117,47154.094,48584.426,57565.715,48152.715,44194.984,50135.62,59240.58,58960.6,59177.188,48255.25,48813.887,50328.65,50842.547,56101.805,45160.84,46983.57,53984.816,0,0,57669.035,0,0,14296.226,0,18125.955,17664.562,17552.719,18793.477,19322.645,15641.448,26148.756,39340.78,44730.88,40025.74,44292.703,31941.748,34261.527,32098.791,39216.113,42115.902,40698.566,43191.8,39718.46,39205.105,52276.613,27481.188,37995.543,53075.11,49435.152,51141.535,52034.195,36353.176,45710.957,44475.97,43744.594,45788.324,37204.336,40408.52,43359.668,45639.1,46935.254,47272.62,45871.812
3177,567.2653379,2.512845,36889.668,32775.168,32554.287,34096.605,34330.562,39675.953,33039.65,34002.496,30320.895,32532.162,31722.094,32126.951,30991.07,33190.113,35748.965,33475.965,41487.016,35832.477,34844.332,34033.26,32348.367,35641.38,35992.582,33757.57,38326.234,34995.715,34497.6,35695.527,33900.098,33794.758,32778.496,0,0,35413.7,0,0,27297.69,0,29402.299,23067.54,30710.32,27125.098,28293.197,29358.406,30542.074,32538.229,30907.227,31190.51,32318.863,34835.727,33550.062,32954.098,33325.02,36941.652,31789.297,36055.99,31501.7,31598.81,36029.902,23259.855,30583.215,36379.953,34953,37511.41,37640.812,31510.092,34239.527,33496.715,27823.496,37464.473,30919.033,33987.21,35158.457,31644.014,30168.719,35719.637,35291.777
5471,567.3492674,6.1253977,19912.113,26819.283,24446.428,30854.215,18565.385,33119.6,22760.826,30588.867,25537.455,24796.004,11930.687,29655.746,21520.047,21986.268,27389.531,15448.278,8821,28329.068,33320.367,37581.926,11766.004,13616.322,12008.392,33281.164,34067.41,25436.424,25580.086,28748.762,28624.85,36903.934,17814.898,0,0,10209.034,0,0,24206.365,0,22416.559,20253.61,23043.078,21117.773,23675.83,18316.307,23351.121,15715.795,23801.412,14024.449,20501.77,25459.152,23925.44,20406.348,17864.22,21211.102,20547.494,21967.064,21888.879,23435.373,24878.1,12137.444,17629.041,20619.977,31517.621,19616.408,22615.588,15017.513,21855.041,16997.605,19105.312,23403.688,21238.736,21502.746,22279.447,16234.674,19853.146,23507.781,27887.205
3168,568.2688324,2.5145833,9702.38,12048.624,9938.218,9974.136,9180.038,9392.078,8738.9375,10928.526,9267.848,9239.608,10147.766,9247.778,10498.708,8566.589,9963.373,12221.817,10240.065,10613.605,9461.668,10229.26,11615.577,9929.255,11710.441,9961.161,7736.5996,8977.558,9482.544,9519.318,10441.203,11221.758,12119.885,0,0,10689.277,0,0,9402.813,0,7537.5176,8065.9375,8300.395,8477.002,7976.3833,8140.917,10953.329,11086.027,8136.6904,9064.391,11634.965,9740.492,8728.589,9134.291,11438.227,9584.023,9626.779,10603.224,12001.194,9916.497,9705.761,6242.4224,10611.224,11025.904,9316.342,11982.216,10682.35,8508.264,10169.849,9665.664,11050.311,10202.479,10251.861,7965.683,10026.929,9912.393,11235.463,11236.278,11192.917
5643,568.3614514,6.608322,10970.407,15405.984,12339.821,19634.418,11643.197,19274.754,10765.309,14400.091,12979.751,15280.006,6284.4507,18798.094,12060.837,11769.105,12800.157,11015.635,4301.559,12874.502,18025.725,18903.49,6769.4106,6849.991,5483.986,20413.379,20986.578,14172.02,16842.928,20068.572,17170.664,16848.865,9042.097,0,0,5654.8853,0,0,14365.117,2233.4558,15871.923,11364.074,16300.027,12961.831,18848.389,15610.005,19205.5,4927.074,10847.009,5205.7476,14027.426,29687.877,19102.82,14654.887,6451.8,12230.112,10800.87,11364.01,11058.654,15320.421,18029.887,8498.253,4948.0635,14987.212,17458.766,10305.085,16734.688,8178.0864,13322.726,10868.595,9269.763,11832.759,11492.941,10882.044,14178.644,9692.395,10172.719,11525.007,10779.5
3966,569.0019566,3.176815,12259.854,12853.558,14731.897,13299.139,14682.15,13697.965,15357.752,15625.864,14907.3,15884.661,13795.283,15090.429,15077.153,12794.918,11707.742,14683.758,12628.521,17590.605,13742.344,13660.405,17399.992,14696.568,13563.114,17863,15547.096,14143.971,14344.845,15152.456,15620.577,13708.632,13534.023,0,0,14042.448,0,0,7374.356,0,7749.2476,7048.3823,6702.2246,6349.748,8411.126,5470.193,10630.951,14148.1,12074.347,12625.265,12725.235,11610.66,11706.116,10683.373,13187.55,12084.228,13704.534,14972.239,16510.348,14114.232,17445.812,12022.502,13903.656,12756.676,14056.022,13101.253,13357.662,15123.941,13502.7295,13674.005,15432.928,13871.759,13735.559,14846.929,15091.385,15081.936,17945.59,13932.938,13918.298
5556,569.0088401,6.310005,7251.0215,8329.939,8551.626,7318.332,8252.684,7283.573,6533.161,8471.695,7407.6494,7460.855,9230.675,7132.6875,6868.4263,8047.9204,8020.4653,7497.7173,7860.561,9143.264,7856.6665,8026.5625,9167.705,7156.795,8118.625,8162.869,8362.378,7842.083,8271.286,6883.455,8909.078,8643.435,7830.214,6750.869,5782.1045,6921.0996,7105.2417,6029.432,8499.757,8633.16,7276.5356,7556.4336,8764.465,7526.2725,7837.979,6498.982,7759.1924,7990.4,7987.7886,8044.072,7504.3105,8238.222,7159.8716,6111.773,8005.9155,7540.77,7753.1445,7856.698,7962.446,9026.35,8105.2935,6390.809,8456.879,6887.3486,8300.288,6758.057,8143.7427,6784.822,7962.6826,7143.878,8772.457,8033.319,8701.772,7977.047,7387.407,7796.8765,6760.0854,9259.208,7593.402
